valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.0907,2019,0.00131,"['I Prevail', 'Justin Stone']",0.561,184520,0.786,0,6QyBWey7P8ILuhS5RO7xYe,7.05E-05,1,0.26,-6.99,1,Rise Above It,66,29/03/2019,0.0298,140.017
0.00612,2019,0.0765,['The Outdoor Library'],0.198,138123,0.000216,0,247djZ4tbKkV0bPJ0gW5Zk,0.948,0,0.881,-21.767,1,Sounds of Nature: Dripping Rain,68,10/10/2019,0.101,84.159
0.584,2019,0.0834,"['True Damage', 'Becky G', 'Keke Palmer', 'SOYEON of (G)I-DLE', 'Duckwrth', 'Thutmose', 'League of Legends']",0.642,191720,0.683,0,5C0ivQMxes2lWuOANhvVAm,0,1,0.155,-5.386,1,GIANTS,74,10/11/2019,0.262,154.881
0.225,2019,0.92,['NF'],0.527,247241,0.0861,0,0cHAXbQfTlBIJrzIOW8kUv,0.000334,5,0.0988,-15.326,1,Trauma,67,26/07/2019,0.0301,103.582
0.731,2019,0.0473,['Ralph Castelli'],0.81,175313,0.353,0,2fGRJzoiYJYAzlQAyBONMb,0.000104,6,0.082,-9.536,1,Morning Sex,65,07/06/2019,0.0437,124.991
0.292,2019,0.34,['We The Kingdom'],0.469,242227,0.566,0,1xI9KSGNJB2eka8FMvovvi,0,7,0.203,-6.966,1,Holy Water,64,13/09/2019,0.0357,73.047
0.543,2019,0.16,"['Brantley Gilbert', 'Colt Ford', 'Lukas Nelson', 'Willie Nelson']",0.629,181173,0.658,0,39TYRr1lPpurfYPXzsOiBV,0,6,0.245,-6.703,0,Welcome To Hazeville,63,04/10/2019,0.0463,131.958
0.615,2019,0.0267,"['KAYTRANADA', 'Kali Uchis']",0.794,186680,0.757,1,41SwdQIX8Hy2u6fuEDgvWr,0.000306,6,0.0621,-6.644,0,10%,68,13/12/2019,0.123,107.99
0.297,2019,0.0209,"['Alan Walker', 'Sabrina Carpenter', 'Farruko']",0.509,193798,0.689,0,4n7jnSxVLd8QioibtTDBDq,0,1,0.301,-4.929,0,On My Way,78,21/03/2019,0.102,170.087
0.0691,2019,0.302,['Lontalius'],0.612,112864,0.344,0,3Mmt4wAMtWRmObAxbejpPe,0.296,11,0.115,-14.066,0,Sleep Thru Ur Alarms,66,26/04/2019,0.0269,97.479
0.486,2019,0.163,['Rod Wave'],0.637,178678,0.437,1,0F9at9W2UkP504cIxKE1K8,0,4,0.124,-13.836,1,Sky Priority,62,01/11/2019,0.322,171.477
0.0389,2019,0.00024,['Shaman'],0.149,227750,0.452,0,5j6EomySX9T740tmNaB9kF,0.895,1,0.239,-19.232,1,Northern Thunder,67,03/09/2019,0.0649,105.029
0.106,2019,0.954,['Kacey Musgraves'],0.438,183735,0.19,0,5EeQQ8BVJTRkp1AIKJILGY,7.12E-05,5,0.117,-13.573,1,All Is Found - Kacey Musgraves Version,66,15/11/2019,0.0289,153.02
0.138,2019,0.967,['Lana Del Rey'],0.218,248934,0.215,1,3RIgHHpnFKj5Rni1shokDj,0.0847,5,0.0948,-12.49,1,Norman fucking Rockwell,70,30/08/2019,0.0368,76.74
0.455,2019,0.13,['YK Osiris'],0.767,206840,0.54,0,4JRK0vJYbQGUswxlsiGeSt,0,11,0.103,-7.307,1,Valentine,64,11/10/2019,0.0589,120.011
0.087,2019,0.948,['Jess Benko'],0.571,316556,0.0274,0,0gOz9JUXsaKVzLTSmFDtdo,6.43E-06,9,0.322,-20.274,0,A Soulmate Who Wasn’t Meant to Be,67,19/07/2019,0.0649,124.209
0.6,2019,0.221,"['Pop Smoke', 'Lil Tjay']",0.65,223120,0.778,1,0JhonNQL2ixH1JcsgEj4Hn,0,1,0.0695,-4.226,0,War,69,04/10/2019,0.134,141.849
0.553,2019,0.289,"['Jonas Blue', 'Theresa Rex']",0.46,220396,0.8,0,4NSW0Km5ZG60L8FthUebPJ,6.16E-06,1,0.121,-3.584,1,What I Like About You (feat. Theresa Rex),74,22/03/2019,0.05,102.46
0.39,2019,0.0691,"['EARTHGANG', 'Young Thug']",0.768,238200,0.456,1,4u8xrKWeF7xBO9kGwIk6u7,0,2,0.162,-8.676,1,Proud Of U (feat. Young Thug),65,06/09/2019,0.354,77.582
0.601,2019,0.176,['Noah Kahan'],0.442,213320,0.826,1,1BlQWQgGP84r4GYUVty4Ar,0,10,0.0978,-5.32,1,Mess,67,14/06/2019,0.0775,80.848
0.335,2019,0.024,['Valley'],0.62,203107,0.655,0,4MIPNDbxVPWdLwH6A4nsiY,4.19E-05,4,0.301,-8.525,1,There's Still A Light In The House,65,17/09/2019,0.0455,109.987
0.443,2019,0.0222,['Kevin Gates'],0.725,130612,0.696,1,25AEevSO1lu4EKMIP5Sy5p,1.20E-06,5,0.108,-4.947,0,By My Lonely,62,27/09/2019,0.041,147.014
0.258,2019,0.00246,['Thomas Rhett'],0.346,222853,0.704,0,6YviFs2g3bKgqCTq4CFWAm,0,4,0.084,-6.309,0,Notice,63,31/05/2019,0.0376,119.932
0.137,2019,0.456,['NF'],0.554,277777,0.337,0,2PqSOrlabozEH6KXs7BvQr,6.18E-06,9,0.115,-9.503,1,Let Me Go,67,26/07/2019,0.197,173.877
0.636,2019,0.223,['SiR'],0.734,187893,0.437,1,5ibTi2YwtvbB1bTOv2I93d,0.0028,6,0.215,-6.124,0,John Redcorn,66,30/08/2019,0.0879,143.961
0.551,2019,0.0112,"['Anderson .Paak', 'Smokey Robinson']",0.676,219332,0.56,0,4SBVWkRIMJ6WBCYPvr5Bwr,0.00403,4,0.137,-6.024,0,Make It Better (feat. Smokey Robinson),67,12/04/2019,0.0643,178.555
0.334,2019,0.000927,['Zac Brown Band'],0.621,209264,0.746,0,2GHJ7SJUd1KunqhFyI7vFf,0.00108,6,0.102,-5.69,0,Someone I Used To Know,64,20/09/2019,0.03,107.953
0.636,2019,0.0385,"['Farruko', 'Bad Bunny']",0.771,289907,0.796,0,1g2Z2lOrwayOzDqOc8EfbR,9.35E-06,10,0.218,-4.106,0,La Cartera,70,26/04/2019,0.0798,87.985
0.613,2019,0.0579,"['Trippie Redd', 'DaBaby']",0.802,172196,0.82,1,6YfTl5YupXOQBKiJJLrxcw,0,10,0.149,-5.969,0,Death (feat. DaBaby),65,12/11/2019,0.146,164.005
0.695,2019,0.00955,['Mrs. GREEN APPLE'],0.529,212547,0.931,0,64yajM6CxtLghmgB53VeXT,0,4,0.465,-1.538,1,インフェルノ,71,18/07/2019,0.0581,92.466
0.422,2019,0.00874,['Flo Milli'],0.88,141088,0.556,1,2JF8KwK1hH7MWxKcFdTlcg,0,9,0.217,-6.544,1,In The Party,66,28/10/2019,0.333,135.012
0.784,2019,0.512,['BROCKHAMPTON'],0.869,142187,0.747,1,6e7hIhOLH9zvb3zP5O5gt0,0,9,0.124,-7.143,1,BOY BYE,66,23/08/2019,0.151,124.932
0.268,2019,0.0112,['Avril Lavigne'],0.578,220850,0.694,0,7gY3cyGcB2wnk2xDXiA0pe,0,5,0.102,-5.351,1,Head Above Water,71,15/02/2019,0.0706,129.921
0.528,2019,0.0104,"['J Balvin', 'Bad Bunny']",0.785,249600,0.792,0,0uIfrUwwg0Z7KTitul7E3T,0,9,0.104,-4.695,0,YO LE LLEGO,69,28/06/2019,0.0641,155.036
0.702,2019,0.345,"['Alex Brightman', 'Sophia Anne Caruso', 'Kerry Butler', 'Rob McClure']",0.534,235286,0.754,0,3PzAUMMxPcaXEfWEvMx469,0,5,0.248,-5.937,0,Say My Name,66,07/06/2019,0.221,93.646
0.617,2019,0.128,['Faouzia'],0.587,176118,0.664,0,2YyLNljkMy2viVcXoFGTDY,0,5,0.323,-5.698,0,Tears of Gold,70,20/11/2019,0.0523,149.957
0.221,2019,0.808,"['Olivia Rodrigo', 'Julia Lester']",0.469,225382,0.444,0,6GfTYfb5eBLN1p1ByOsPmi,0,6,0.0932,-7.064,1,"Wondering - From ""High School Musical: The Musical: The Series""",66,12/11/2019,0.0396,129.385
0.454,2019,0.0374,['Ashnikko'],0.928,177866,0.392,1,7g7w2WUpLcqsqH2M9XR7ZF,0,3,0.107,-7.537,0,Working Bitch,67,12/07/2019,0.0563,102.023
0.368,2019,0.606,['Luke Combs'],0.492,219733,0.21,0,4hRIRj7aJYKo14MxOb8ILh,1.35E-06,1,0.109,-10.658,1,Dear Today,64,08/11/2019,0.0359,153.017
0.512,2019,0.834,['Lewis Capaldi'],0.708,179908,0.339,0,5C1TucCRf4Vjjree1OItyv,0,9,0.128,-7.085,1,One,71,17/05/2019,0.0409,117.995
0.729,2019,0.0242,"['DaBaby', 'Kevin Gates']",0.815,183145,0.76,1,2TsD9kSbgYx5fSNRsoNURE,0,6,0.203,-4.632,1,POP STAR (feat. Kevin Gates),64,27/09/2019,0.331,81.537
0.848,2019,0.178,['Aventura'],0.77,256440,0.775,0,2swZ0X1njeU32SNJeBKIfW,0,8,0.0651,-4.65,0,Inmortal,71,05/04/2019,0.0349,124.013
0.364,2019,0.559,['Bryce Vine'],0.734,137195,0.415,0,1sMi8ywnrNKysixM34zH9W,0,1,0.0918,-8.593,0,La La Land - Acoustic,65,05/07/2019,0.0305,97.954
0.0358,2019,0.986,['Spirit Minds'],0.22,207000,0.0514,0,0Ycl08JD5MBn28OPznygwz,0.897,7,0.129,-25.116,0,Spaces,66,07/09/2019,0.0445,80.671
0.18,2019,0.672,"['Summer Walker', 'PARTYNEXTDOOR']",0.69,205733,0.377,1,43IMaycr34ZR5kS8mlL5hH,1.06E-06,7,0.106,-7.907,1,Just Might (with PARTYNEXTDOOR),65,04/10/2019,0.0793,104.924
0.425,2019,0.0592,['Kash Doll'],0.864,182662,0.488,1,6lJl03rkDmbmP5dtmY7MiI,0.000678,1,0.0837,-9.463,1,Ice Me Out,65,18/10/2019,0.52,75.036
0.355,2019,0.411,['Camila Cabello'],0.574,194686,0.593,0,46D0hYb1B7qiU33VtXt21W,1.55E-06,4,0.0966,-5.731,0,Easy,69,11/10/2019,0.0463,128.073
0.2,2019,0.286,['Rod Wave'],0.803,135419,0.515,1,1pqhytCY48GMMK4m9780aE,0,6,0.115,-8.758,0,Close Enough to Hurt,62,01/11/2019,0.127,78.021
0.22,2019,0.0149,['Koe Wetzel'],0.566,177867,0.63,1,4oCUw978NJjfUIWYtEVaCP,0,0,0.116,-6.703,1,Forever,61,21/06/2019,0.0356,129.928
0.405,2019,0.44,['WILLOW'],0.606,143640,0.532,1,1jVjOcs7QeQZJXScbqvofI,0,3,0.132,-6.076,1,Time Machine,66,19/07/2019,0.0416,81.332
0.47,2019,0.41,['BROCKHAMPTON'],0.643,259747,0.573,1,694vvR5o19xHPhhJ5QdLN7,0.00017,4,0.0695,-7.034,1,NO HALO,69,23/08/2019,0.0709,165.192
0.676,2019,0.639,['Lil Dicky'],0.694,281500,0.664,1,2S1LebN6AXXQqJolBxlWgO,0,2,0.0929,-4.649,1,Earth,69,18/04/2019,0.05,95.941
0.173,2019,0.311,['Kodak Black'],0.644,177000,0.501,1,5FxKZ4IajYIRDjAWAboiB4,0,0,0.106,-8.959,1,Pimpin Ain't Eazy,63,01/03/2019,0.491,129.828
0.624,2019,0.363,"['Omar Apollo', 'Dominic Fike', 'Kenny Beats']",0.773,160000,0.62,1,0Lhy1sDDdtUFY2pyq2ZVi9,2.37E-06,9,0.175,-5.252,1,Hit Me Up,66,05/11/2019,0.103,84.975
0.593,2019,0.755,"['Lil Peep', 'Lil Tracy']",0.651,118400,0.346,1,5Am6tsnSF2olM1bPpOdZRu,0,11,0.115,-8.113,1,walk away as the door slams - acoustic,67,15/11/2019,0.0332,134.93
0.344,2019,0.178,"['Offset', 'Travis Scott', '21 Savage']",0.844,244941,0.513,1,7pMRoGLEJuFM2wl5pt0R99,0,1,0.0845,-8.769,1,Legacy (feat. Travis Scott & 21 Savage),66,22/02/2019,0.335,128.085
0.635,2019,0.311,"['Jorja Smith', 'Burna Boy']",0.757,207031,0.737,0,5pAbCxt9e3f81lOmjIXwzd,0,4,0.113,-6.728,0,Be Honest (feat. Burna Boy),74,16/08/2019,0.114,98.057
0.635,2019,0.00165,"['Diplo', 'SIDEPIECE']",0.771,189268,0.731,0,5lXY6PTuWXOludKy4zDQwM,0.633,7,0.217,-6.574,1,On My Mind,68,13/12/2019,0.0409,123.026
0.328,2019,0.00367,"['PRETTYMUCH', 'Lil Tjay']",0.594,203676,0.75,0,6x8V3kUNlhVbwRbVP0QeSS,0,11,0.166,-3.693,0,Lying (feat. Lil Tjay),67,19/07/2019,0.0625,142.023
0.734,2019,0.0361,['Jon Pardi'],0.621,209110,0.791,0,6ZvAXIWw3rw8WR0Xlmifri,0,9,0.143,-3.343,1,Heartache Medication,62,20/05/2019,0.0265,95.075
0.318,2019,0.35,['UPSAHL'],0.883,155867,0.415,0,06ioYJ99HHjzRk8HrGfkKS,0,6,0.063,-8.571,0,Drugs,68,18/01/2019,0.174,76.986
0.732,2019,0.28,['Charlotte Lawrence'],0.81,171908,0.305,1,2y8iBf0QRqCKFtePi9Rl2H,0.000116,8,0.203,-6.165,0,Why Do You Love Me,70,19/07/2019,0.0902,120.013
0.399,2019,0.00256,['Polo G'],0.792,171467,0.445,1,2fyy1r6XBbsiSSpKK20LKX,0,10,0.108,-7.871,0,Effortless,64,07/06/2019,0.544,157.153
0.367,2019,0.000547,['p4rkr'],0.609,109034,0.8,1,2ayE3eeIsWpmuSFdeyFlVe,9.28E-05,1,0.388,-3.413,0,i dont want that many friends in the first place,64,31/10/2019,0.0364,158.674
0.833,2019,0.124,['Aaliyah'],0.848,265667,0.663,0,0ZTJrZ1axCUmP1fiFzyabF,0.0293,9,0.0737,-7.078,0,Are You That Somebody,64,25/07/2019,0.159,137.953
0.421,2019,0.0889,['Xavier Wulf'],0.79,96052,0.777,0,5XdMhCdREbGcpG5TmRVrUd,0.00112,2,0.141,-8.752,1,Kid Cudi (Remix),65,15/07/2019,0.339,160.013
0.319,2019,0.823,['Ryan Hurd'],0.599,198386,0.325,0,6di48z6eF5dBYVpB0tZV5i,3.66E-06,9,0.133,-6.793,1,To a T - Stripped,64,24/05/2019,0.0297,114.053
0.0639,2019,0.494,['Hozier'],0.506,298880,0.275,0,083PU4XnYAOMAGVruma3vb,0.00377,7,0.101,-8.464,0,Shrike,63,01/03/2019,0.0292,153.769
0.373,2019,0.0589,"['iann dior', 'PnB Rock']",0.713,181290,0.632,1,33BCQDhwZyiudb8Mud33tb,1.44E-06,1,0.105,-7.685,1,romance361,66,22/05/2019,0.105,170.009
0.767,2019,0.00466,['Lizzo'],0.693,175235,0.849,1,6h2wpo2pshM8QnAvRySEO0,0.00127,7,0.503,-4.517,1,Soulmate,64,19/04/2019,0.0892,99.021
0.0928,2019,0.992,['Václav Slezák'],0.124,237500,0.0399,0,5NDJhWYEfJbARTnlyXISpP,0.894,6,0.18,-29.689,0,Trpělivost růže přináší,66,13/09/2019,0.0721,73.366
0.291,2019,0.0041,"['Bethel Music', 'Jonathan David Helser', 'Melissa Helser']",0.452,470880,0.866,0,0YxrPdW9NpNFtqh7Fw0rva,0,1,0.134,-4.431,1,Raise a Hallelujah (Live),65,25/01/2019,0.04,81.972
0.517,2019,0.113,['Pop Smoke'],0.605,158693,0.868,1,7mpoOB5YMpPnbllsALgSfr,3.79E-05,7,0.305,-5.802,1,Flexin',69,28/06/2019,0.317,147.937
0.876,2019,0.223,"['Lunay', 'Ozuna', 'Anuel AA']",0.729,217130,0.726,0,37zdqI4r1gswIzczSBkRon,0,5,0.101,-3.208,1,Aventura,73,25/10/2019,0.0422,92.025
0.546,2019,0.04,['Fitz and The Tantrums'],0.705,207925,0.918,0,4GZ3YCkuH0VvTluVLwUp4g,9.30E-05,6,0.0803,-2.77,0,I Just Wanna Shine,64,20/09/2019,0.0684,92.511
0.77,2019,0.072,['Sure Sure'],0.786,211147,0.384,0,7oiZRx7OZbUAYUiYeFTXrf,0.00115,5,0.0484,-8.655,1,Warm Animal,63,27/06/2019,0.0651,137.935
0.363,2019,0.197,['Bastille'],0.555,192681,0.923,0,6Tt1P5CLUrl59oSOTVxON0,0,6,0.0778,-4.748,0,Joy,71,14/06/2019,0.161,118.007
0.674,2019,0.397,['Solange'],0.823,175707,0.558,1,6GCIYIWUBSLontW6divqsw,2.03E-05,9,0.0821,-7.119,1,Stay Flo,66,01/03/2019,0.0278,155.974
0.63,2019,0.115,['Foster The People'],0.744,256267,0.642,0,2flxduIqEbsicdmPyj1WVW,3.95E-05,2,0.279,-4.6,0,Imagination,74,21/06/2019,0.031,94.988
0.516,2019,0.209,['Blueface'],0.845,145547,0.76,1,1JGaV39uhSQd2eAteOxFlF,0,1,0.105,-6.008,0,Bleed It,65,09/08/2019,0.362,101.91
0.282,2019,0.21,['Maggie Rogers'],0.735,213173,0.688,0,68vxG1i6RSmrsY9mRdqDgG,3.11E-05,5,0.106,-5.471,1,Burning,65,18/01/2019,0.104,110.045
0.407,2019,0.882,['Muscadine Bloodline'],0.671,189565,0.427,0,4CEEBr79p52p9U7mkBfzUy,3.86E-06,8,0.141,-11.344,1,Put Me in My Place,62,31/05/2019,0.0811,104.886
0.966,2019,0.0012,['Cage The Elephant'],0.706,226533,0.728,0,4Y6GIje3GErVRIq1Ff5BJq,0.0693,4,0.0753,-3.184,0,Black Madonna,66,19/04/2019,0.035,109.987
0.812,2019,0.00843,['NLE Choppa'],0.724,181238,0.716,1,0OsYwz3SCLD98IvWfdLeRQ,0,8,0.892,-5.258,0,Shotta Flow 3,64,23/07/2019,0.385,128.026
0.409,2019,0.0992,['BLACKPINK'],0.628,201081,0.64,0,0zYqFyhiTj419q56lNsjk0,0,6,0.138,-4.164,0,Don't Know What To Do,70,05/04/2019,0.049,129.815
0.47,2020,0.406,"['The Kid LAROI', 'Lil Tjay']",0.726,179252,0.414,1,32ypPhtgTaETvFn3ZIHXTW,0,9,0.0713,-12.296,0,Fade Away,72,17/04/2020,0.269,150.009
0.394,2020,0.0147,"['Bad Bunny', 'Nesi', 'Ivy Queen']",0.845,174028,0.733,1,2cpteAYHcd4cjSxAeCkA52,1.57E-05,11,0.357,-6.037,1,Yo Perreo Sola - Remix,76,14/10/2020,0.0581,97.01
0.67,2020,0.436,['Still Woozy'],0.714,139293,0.483,1,3hARuUtzTdUuWH1KiLJlSf,2.30E-05,4,0.28,-9.378,0,Window,72,17/04/2020,0.195,91.025
0.149,2020,0.495,['V'],0.462,214259,0.339,0,39EXZNMxb4RBHlRjnRaOKp,8.15E-06,3,0.0893,-7.943,1,Sweet Night,79,13/03/2020,0.025,92.106
0.525,2020,0.39,['Chris Stapleton'],0.545,202440,0.537,0,46oDBddhwu0gfFr2z1fvh5,0.00248,7,0.12,-6.989,1,Whiskey Sunrise,65,13/11/2020,0.0352,114.385
0.271,2020,0.43,['Tones And I'],0.672,200742,0.464,0,3FHLkTWV2QvC8J0YhX4muT,0,6,0.284,-5.624,0,Never Seen The Rain,78,21/02/2020,0.037,92.069
0.333,2020,0.728,['Tate McRae'],0.453,175027,0.383,0,7l97ElWmIdVHWUaOeeU5ZC,0,0,0.387,-11.015,1,that way,75,24/01/2020,0.163,105.029
0.623,2020,0.476,['5 Seconds of Summer'],0.562,158099,0.46,0,2bjUEg4jBtKBlPdNrTAppI,0,5,0.107,-4.173,1,Easier,76,27/03/2020,0.259,176.055
0.449,2020,0.335,['Luke Combs'],0.565,199068,0.598,0,3aMUiKCIXJeurR5ppEMJZD,0,6,0.124,-5.894,1,Six Feet Apart,70,01/05/2020,0.0276,155.814
0.576,2020,0.836,['Maroon 5'],0.764,189486,0.32,0,1UVyVFRAJ8MNhtaslsl4G0,0,11,0.0822,-7.208,1,Memories,1,23/11/2020,0.0546,91.019
0.576,2020,0.836,['Maroon 5'],0.764,189486,0.32,0,5HCjTbN0xJFju3DlP1mL42,0,11,0.0822,-7.208,1,Memories,3,20/11/2020,0.0546,91.019
0.496,2020,0.102,['Russ'],0.923,144507,0.597,1,0IUgswE9wJaY4QIQZEDTKe,0,7,0.109,-6.827,1,CIVIL WAR - Bonus,73,31/01/2020,0.262,101.044
0.798,2020,0.000608,"['21 Savage', 'Metro Boomin']",0.849,140833,0.635,1,7FtZFla3ZH6PqsAJ9MvVCM,8.44E-06,7,0.062,-4.068,1,Steppin On Niggas,70,02/10/2020,0.254,89.484
0.881,2020,0.00341,"['Moneybagg Yo', 'Lil Baby']",0.874,164754,0.847,1,7qeWNGBqqagdwf4KnjRzGZ,0,2,0.29,-3.574,1,U Played (feat. Lil Baby),69,10/01/2020,0.233,134.965
0.57,2020,0.171,['Lee Brice'],0.617,180617,0.704,0,7BQE1P0NUalHSvFtrxasx9,0,6,0.0924,-7.61,0,Memory I Don't Mess With,69,16/10/2020,0.0258,91.541
0.611,2020,0.254,"['$NOT', 'Flo Milli']",0.836,124987,0.726,1,4gncrdopojb9Xe8KoNXKGY,0,1,0.0884,-7.616,0,Mean,71,15/10/2020,0.291,99.992
0.697,2020,0.0556,['YoungBoy Never Broke Again'],0.708,185746,0.654,1,1aMokXl3uKDvCh4BBcjFOA,0,5,0.208,-6.76,0,Lil Top,69,21/02/2020,0.369,168.032
0.152,2020,0.111,['Trippie Redd'],0.729,152920,0.503,1,1plyOk5XeAODoIcAgPhbtc,0,0,0.123,-8.229,1,Weeeeee,71,31/10/2020,0.081,134.927
0.688,2020,0.358,"['2 Chainz', 'Kanye West', 'Brent Faiyaz']",0.859,213529,0.727,1,1GxoFQZxD7tFhQFUD9F0dD,0.000752,10,0.332,-5.598,0,Feel A Way (feat. Kanye West & Brent Faiyaz),65,13/11/2020,0.073,149.932
0.935,2020,0.061,['JAWNY'],0.74,135581,0.688,0,6FfLg6FFqhCsrFOaHIGkg0,0,5,0.138,-4.361,0,Honeypie,75,27/10/2020,0.0916,115.035
0.613,2020,0.121,"['Trippie Redd', 'Future']",0.345,173846,0.749,1,6BfdcIPOdGPMxlLKhgDW4f,0,5,0.187,-6.065,0,Never Change (feat. Future),71,30/10/2020,0.163,154.984
0.245,2020,0.691,['Joji'],0.717,202072,0.442,0,4OxQ9sBdJCndBzQNuGorr7,5.92E-05,6,0.0811,-8.045,1,Mr. Hollywood,73,25/09/2020,0.0415,115.01
0.533,2020,0.297,['Halsey'],0.752,201661,0.488,1,6FZDfxM3a3UCqtzo5pxSLZ,9.11E-06,6,0.0936,-7.05,1,Without Me,77,17/01/2020,0.0705,136.041
0.944,2020,0.218,"['Cmten', 'Glitch Gum']",0.682,147000,0.722,0,4iMfYGWDKKuP79CAqsKd3n,0,6,0.166,-3.352,1,NEVER MET! (feat. Glitch Gum),73,01/05/2020,0.113,159.992
0.802,2020,0.579,"['Sheff G', 'Sleepy Hallow']",0.849,181160,0.622,1,6ZPU73akrp4hU6Ua2jSjtI,0,6,0.193,-7.273,1,Tip Toe,70,12/08/2020,0.325,130.14
0.644,2020,0.0212,['The Weeknd'],0.68,215627,0.826,1,5QO79kh1waicV47BqGRL3g,1.24E-05,0,0.543,-5.487,1,Save Your Tears,78,20/03/2020,0.0309,118.051
0.339,2020,0.918,['Taylor Swift'],0.647,234000,0.272,1,7MbT4I8qGntX4fMdqMQgke,1.73E-05,5,0.0918,-12.906,1,peace,72,24/07/2020,0.0916,150.044
0.531,2020,0.512,['KAROL G'],0.718,189653,0.712,0,6kLTG5KAl2o5Vdr2NrBhos,0.00121,11,0.104,-4.366,1,"Ay, DiOs Mío!",9,13/11/2020,0.174,180.034
0.861,2020,0.465,"['KAROL G', 'Ozuna']",0.802,194933,0.839,0,0AcWQsPo6dKXaZeYM1ml66,5.18E-05,7,0.117,-4.294,0,Hello,1,20/11/2020,0.0592,94.997
0.591,2020,0.121,['KAROL G'],0.734,219027,0.848,0,0COpMkQIpKONpAxRCHtRhP,4.74E-05,1,0.0993,-2.756,0,Casi Nada,0,20/11/2020,0.0362,98.059
0.594,2020,0.244,['KAROL G'],0.73,198720,0.769,0,0N7suqRylbBfj0JhpAKKdQ,2.06E-05,2,0.136,-4.936,1,A Ella,1,20/11/2020,0.178,181.988
0.594,2020,0.244,['KAROL G'],0.73,198720,0.769,0,0uvfqXqECxLcNzUEOK7YBf,2.06E-05,2,0.136,-4.936,1,A Ella,7,20/11/2020,0.178,181.988
0.123,2020,0.00947,"['KAROL G', 'Bad Bunny']",0.652,233293,0.577,0,1R21UHrGzvUnwrq1mP0XBg,4.02E-05,7,0.0905,-5.273,0,Ahora Me Llama,4,20/11/2020,0.0373,135.009
0.594,2020,0.244,['KAROL G'],0.73,198720,0.769,0,1haDT35iCeRUFoEaHGhe7G,2.06E-05,2,0.136,-4.936,1,A Ella,1,20/11/2020,0.178,181.988
0.594,2020,0.244,['KAROL G'],0.73,198720,0.769,0,1hqd1lU0EWMiEdZY2VXVIs,2.06E-05,2,0.136,-4.936,1,A Ella,1,20/11/2020,0.178,181.988
0.123,2020,0.00947,"['KAROL G', 'Bad Bunny']",0.652,233293,0.577,0,1lfq9QWmNnxpHyqPs2LLGm,4.02E-05,7,0.0905,-5.273,0,Ahora Me Llama,9,20/11/2020,0.0373,135.009
0.861,2020,0.465,"['KAROL G', 'Ozuna']",0.802,194933,0.839,0,2OREL3h367Xwd1iicGXtIl,5.18E-05,7,0.117,-4.294,0,Hello,2,20/11/2020,0.0592,94.997
0.591,2020,0.121,['KAROL G'],0.734,219027,0.848,0,2QOdxXCUkfcwSFu05FvwET,4.74E-05,1,0.0993,-2.756,0,Casi Nada,0,20/11/2020,0.0362,98.059
0.123,2020,0.00947,"['KAROL G', 'Bad Bunny']",0.652,233293,0.577,0,2dzAw5qtbdBs9H22irQOgi,4.02E-05,7,0.0905,-5.273,0,Ahora Me Llama,1,20/11/2020,0.0373,135.009
0.861,2020,0.465,"['KAROL G', 'Ozuna']",0.802,194933,0.839,0,2sLktNeRmMBzTcGXK9JOw8,5.18E-05,7,0.117,-4.294,0,Hello,1,20/11/2020,0.0592,94.997
0.861,2020,0.465,"['KAROL G', 'Ozuna']",0.802,194933,0.839,0,3JfrJHDfG0X8BlcG17tLSt,5.18E-05,7,0.117,-4.294,0,Hello,1,20/11/2020,0.0592,94.997
0.591,2020,0.121,['KAROL G'],0.734,219027,0.848,0,3l55w4M10Tbgbal2O4IRry,4.74E-05,1,0.0993,-2.756,0,Casi Nada,1,13/11/2020,0.0362,98.059
0.591,2020,0.121,['KAROL G'],0.734,219027,0.848,0,4CHwQ3AVROIiHk4ZE2G9xY,4.74E-05,1,0.0993,-2.756,0,Casi Nada,1,20/11/2020,0.0362,98.059
0.594,2020,0.244,['KAROL G'],0.73,198720,0.769,0,4PyKzQtvCAo6kMaK4ZZH6P,2.06E-05,2,0.136,-4.936,1,A Ella,0,20/11/2020,0.178,181.988
0.123,2020,0.00947,"['KAROL G', 'Bad Bunny']",0.652,233293,0.577,0,4gnaERToGDR8eDDKRrFXBX,4.02E-05,7,0.0905,-5.273,0,Ahora Me Llama,1,20/11/2020,0.0373,135.009
0.861,2020,0.465,"['KAROL G', 'Ozuna']",0.802,194933,0.839,0,51Xd8hrTqIu20QLwWxROFK,5.18E-05,7,0.117,-4.294,0,Hello,0,20/11/2020,0.0592,94.997
0.861,2020,0.465,"['KAROL G', 'Ozuna']",0.802,194933,0.839,0,5LxKxRr5MG37hOlsnQiBAG,5.18E-05,7,0.117,-4.294,0,Hello,1,20/11/2020,0.0592,94.997
0.544,2020,0.283,['KAROL G'],0.784,162067,0.637,0,5N21fIoJV9FCUBK8KdR8uA,0,0,0.153,-7.386,0,Muñeco De Lego,2,20/11/2020,0.147,143.977
0.594,2020,0.244,['KAROL G'],0.73,198720,0.769,0,5fRBMvX1Xyz6KNUx6kLcJt,2.06E-05,2,0.136,-4.936,1,A Ella,0,20/11/2020,0.178,181.988
